id,p,year,propDev
876_2-3,winter1,2010,0.0410058250187439
1463_1-2,fallMig,2011,0.000185839063371121
1463_1-2,springMig,2011,0.000410753527345916
1463_1-2,winter1,2011,0
1468_1-2,fallMig,2011,4.18200066912011e-05
1468_1-2,springMig,2011,0
1468_1-2,winter1,2011,5.52455665432849e-05
1472_1-2,fallMig,2011,4.87757291971515e-05
1472_1-2,springMig,2011,3.5515904021821e-05
1472_1-2,winter1,2011,0
1474_1-2,fallMig,2011,0
1474_1-2,springMig,2011,0
1474_1-2,winter1,2011,7.38848662683921e-05
1476_1-2,springMig,2011,0.00039360217554657
1476_1-2,winter1,2011,0.000310269934843314
1482_1-2,springMig,2011,0.000553359683794466
1482_1-2,winter1,2011,5.65946970768839e-05
343_1-2,winter2,2011,0.00264018259206712
346_1-2,fallMig,2011,0.00210811074283486
346_1-2,winter2,2011,0
347_1-2,winter2,2011,0.000592941343056391
348_1-2,winter2,2011,0.0224486546728228
348_2-3,fallMig,2011,1.67266036631262e-05
348_2-3,springMig,2011,0.000632046212867285
348_2-3,winter1,2011,0.0227790432801822
349_1-2,winter2,2011,0
350_1-2,winter2,2011,0.0184667653022083
351_1-2,winter2,2011,8.87724982800329e-05
352_1-2,winter2,2011,0
353_1-2,winter2,2011,4.31946784156192e-05
355_1-2,winter2,2011,0.0016524026527361
356_1-2,winter2,2011,0.00186509170034193
454_2-3,winter2,2011,0.0467962312693391
454_3-4,fallMig,2011,0.101781981085117
454_3-4,springMig,2011,0.164264059889872
454_3-4,winter1,2011,0.0467024985473562
460_2-3,winter2,2011,0.0270970979342644
465_1-2,winter2,2011,0.0266298229454508
466_1-2,winter2,2011,0.0392948591688005
468_1-2,winter2,2011,0.0589438815276695
468_2-3,fallMig,2011,0.00683263840277567
468_2-3,springMig,2011,0.015777474812045
468_2-3,winter1,2011,0.0503326330532213
470_4-5,winter2,2011,0.019236424230543
470_5-6,fallMig,2011,0.111831423394593
470_5-6,springMig,2011,0.166925465838509
470_5-6,winter1,2011,0.0187269681742044
478_1-2,fallMig,2011,0.00652385882731376
478_1-2,springMig,2011,0.0186573879656848
478_1-2,winter1,2011,0.0105032348880648
479_1-2,fallMig,2011,0.134837496642493
479_1-2,springMig,2011,0.167880238301339
479_1-2,winter1,2011,0.0316141926441197
675_1-2,winter2,2011,0
676_1-2,winter2,2011,0
677_1-2,winter2,2011,0
678_1-2,winter2,2011,0
679_1-2,winter2,2011,0.000587084148727984
680_1-2,winter2,2011,0
681_1-2,winter2,2011,0.00100300902708124
682_1-2,winter2,2011,0
683_1-2,winter2,2011,0.000371581450653983
685_1-2,winter2,2011,0
686_1-2,winter2,2011,0
687_1-2,winter2,2011,0
688_1-2,winter2,2011,0
689_1-2,winter2,2011,0
691_1-2,winter2,2011,4.20185722089163e-05
692_1-2,winter2,2011,0.000161812297734628
870_2-3,winter2,2011,0.0454768755702155
870_3-4,fallMig,2011,0.127317458922766
870_3-4,springMig,2011,0.165297152684884
870_3-4,winter1,2011,0.0481505330185305
876_2-3,winter2,2011,0.0284608097532847
878_2-3,fallMig,2011,0.118130879555853
878_2-3,springMig,2011,0.16722658672731
878_2-3,winter1,2011,0.0190814362514104
886_2-3,fallMig,2011,0.00701436947045623
886_2-3,springMig,2011,0.0152274758993936
886_2-3,winter1,2011,0.0496720594665501
921_1-2,fallMig,2011,0.000472344558723738
921_1-2,springMig,2011,5.67983222649423e-05
921_1-2,winter1,2011,1.74953637286119e-05
922_1-2,fallMig,2011,0.000199479756794281
922_1-2,springMig,2011,0.0012285363275335
922_1-2,winter1,2011,0.00101101298799011
923_1-2,springMig,2011,0
923_1-2,winter1,2011,0.00342646283605693
924_1-2,fallMig,2011,0.000267551369863014
924_1-2,springMig,2011,0.00027632515180613
924_1-2,winter1,2011,0.00152676732826584
925_1-2,fallMig,2011,0.000446495014139009
925_1-2,springMig,2011,0.000279745756647215
925_1-2,winter1,2011,0.00118746041798607
926_1-2,springMig,2011,0
926_1-2,winter1,2011,0.00129977454527949
927_1-2,fallMig,2011,0.000833055648117294
927_1-2,springMig,2011,0
927_1-2,winter1,2011,0.00190055998642457
927_1-2,winter2,2011,0.0031806216780005
928_1-2,fallMig,2011,0.000295601450417783
928_1-2,springMig,2011,0.0022489348096309
928_1-2,winter1,2011,0.0019935793641137
930_1-2,fallMig,2011,0.00120332339838003
930_1-2,springMig,2011,0.000192377984263481
930_1-2,winter1,2011,0.00126952034465126
931_1-2,fallMig,2011,0.00124321771729807
931_1-2,springMig,2011,0.00223214285714286
931_1-2,winter1,2011,0.00721682359062149
932_1-2,fallMig,2011,9.91571641051066e-05
932_1-2,springMig,2011,0.000218468448786626
932_1-2,winter1,2011,0.0110938956744539
933_1-2,fallMig,2011,0.00132768767044639
933_1-2,springMig,2011,0.00184891040348268
933_1-2,winter1,2011,0.00514095967504924
936_1-2,fallMig,2011,0
936_1-2,springMig,2011,0.000812563381543295
936_1-2,winter1,2011,0.00696627438590949
937_1-2,fallMig,2011,0.000552569329815701
937_1-2,springMig,2011,0.0013941920533792
937_1-2,winter1,2011,0.00642820410262271
140_1-2,fallMig,2012,0.003389772910702
140_1-2,springMig,2012,0
140_1-2,winter1,2012,0.0110079308386908
1463_1-2,winter2,2012,0.000301922238250193
1463_2-3,fallMig,2012,0.00013425421782001
1463_2-3,springMig,2012,0.000758047486260389
1463_2-3,winter1,2012,0
1467_1-2,fallMig,2012,0.00402727240611863
1467_1-2,springMig,2012,0.00447653429602888
1467_1-2,winter1,2012,0.0059529586851726
1468_1-2,winter2,2012,1.41470729706024e-05
1468_2-3,fallMig,2012,0.000101886600213962
1468_2-3,springMig,2012,2.25083280813901e-05
1468_2-3,winter1,2012,9.34334940389431e-06
1472_1-2,winter2,2012,7.94445238889683e-06
1472_2-3,fallMig,2012,0.000103719069491777
1472_2-3,springMig,2012,1.27591706539075e-05
1472_2-3,winter1,2012,7.80707164549649e-06
1474_1-2,winter2,2012,8.2185476182649e-06
1474_2-3,fallMig,2012,0
1474_2-3,springMig,2012,0
1474_2-3,winter1,2012,1.00901046343851e-05
1476_1-2,fallMig,2012,0.000600270402181169
1476_1-2,winter2,2012,6.42698304561873e-05
1476_2-3,fallMig,2012,0.000334780061456054
1476_2-3,springMig,2012,9.88121369536218e-05
1476_2-3,winter1,2012,9.7587157530069e-05
1482_1-2,fallMig,2012,0.000441996147654629
1482_1-2,winter2,2012,0
1537_1-2,fallMig,2012,0.00109251807206978
1537_1-2,springMig,2012,3.32601609791791e-05
1537_1-2,winter1,2012,0.000185165590942757
1549_1-2,fallMig,2012,0.000675022348712897
1549_1-2,springMig,2012,0.000284719734751421
1549_1-2,winter1,2012,0
348_2-3,winter2,2012,1.90620214638362e-05
348_3-4,fallMig,2012,3.18498386274843e-05
348_3-4,springMig,2012,0
348_3-4,winter1,2012,2.29839265740159e-05
388_1-2,fallMig,2012,0
388_1-2,springMig,2012,0.000126606317655251
388_1-2,winter1,2012,0
389_1-2,fallMig,2012,0.000115620302925194
389_1-2,springMig,2012,0.0001850994909764
389_1-2,winter1,2012,0
454_3-4,winter2,2012,0.0845385495786078
468_2-3,winter2,2012,0.0580283127152149
468_3-4,fallMig,2012,0.00990508371729166
468_3-4,springMig,2012,0.0170108923148173
468_3-4,winter1,2012,0.0493161493950552
470_5-6,winter2,2012,0.030858936981386
478_1-2,winter2,2012,0.0200085212375459
478_2-3,fallMig,2012,0.00497108093393197
478_2-3,springMig,2012,0.0107505454980223
478_2-3,winter1,2012,0.0263207521754358
479_1-2,winter2,2012,0.0345763886882926
573_1-2,fallMig,2012,0.000717660806828574
573_1-2,springMig,2012,0
573_1-2,winter1,2012,0.000244964616222101
575_1-2,fallMig,2012,0
575_1-2,springMig,2012,7.00721743395698e-05
575_1-2,winter1,2012,0.000205570973378559
578_1-2,fallMig,2012,1.12078724095805e-05
578_1-2,springMig,2012,0
578_1-2,winter1,2012,0.000195479284340052
581_1-2,fallMig,2012,0
581_1-2,springMig,2012,0
581_1-2,winter1,2012,2.23728661878873e-05
582_1-2,fallMig,2012,0.000999762556392857
582_1-2,springMig,2012,0.000128238009746089
582_1-2,winter1,2012,3.8875714341251e-05
583_1-2,fallMig,2012,2.33950963877971e-05
583_1-2,springMig,2012,0
583_1-2,winter1,2012,0.000225082088761784
586_1-2,springMig,2012,1.83513176246054e-05
586_1-2,winter1,2012,4.32750562575731e-05
588_1-2,fallMig,2012,5.70526596048152e-05
588_1-2,springMig,2012,1.57250011793751e-05
588_1-2,winter1,2012,0.000101421164061411
591_1-2,fallMig,2012,1.56374611018155e-05
591_1-2,springMig,2012,0
591_1-2,winter1,2012,4.6188665301535e-05
592_1-2,fallMig,2012,9.31593117390049e-06
592_1-2,springMig,2012,3.60029522420839e-05
592_1-2,winter1,2012,3.80112513303938e-05
593_1-2,fallMig,2012,0.000107259310108117
593_1-2,springMig,2012,0.000372118985045468
593_1-2,winter1,2012,6.09099953302337e-05
594_1-2,fallMig,2012,9.96791577111173e-05
594_1-2,springMig,2012,0.000236304749725469
594_1-2,winter1,2012,5.96884264141183e-05
596_1-2,fallMig,2012,1.76515236206805e-05
596_1-2,springMig,2012,0
596_1-2,winter1,2012,2.65005962634159e-05
597_1-2,fallMig,2012,1.25308572359435e-05
597_1-2,springMig,2012,0
597_1-2,winter1,2012,4.11141946757118e-05
598_1-2,fallMig,2012,0
598_1-2,springMig,2012,4.42327823894549e-05
598_1-2,winter1,2012,0
599_1-2,fallMig,2012,0.000292087503266768
599_1-2,springMig,2012,0.000240286081782075
599_1-2,winter1,2012,0.000128122998078155
602_1-2,fallMig,2012,0
602_1-2,springMig,2012,6.2612180156113e-05
602_1-2,winter1,2012,8.23329875347857e-05
604_1-2,fallMig,2012,0.000164112969400391
604_1-2,springMig,2012,0.000273972602739726
604_1-2,winter1,2012,0.000144840072420036
605_1-2,fallMig,2012,0
605_1-2,springMig,2012,7.02617249253469e-05
605_1-2,winter1,2012,4.46528242911364e-05
606_1-2,fallMig,2012,4.6347793845013e-05
606_1-2,springMig,2012,0.000556756402698631
606_1-2,winter1,2012,3.358597449705e-05
607_1-2,fallMig,2012,5.3675424706798e-05
607_1-2,springMig,2012,0.000301315745421675
607_1-2,winter1,2012,4.61744470609964e-05
697_1-2,fallMig,2012,0.00444881034466473
697_1-2,springMig,2012,0.00594349507181337
697_1-2,winter1,2012,0.0115311154821973
698_1-2,fallMig,2012,0.00389997544979483
698_1-2,springMig,2012,0
698_1-2,winter1,2012,0.0108678722851951
844_1-2,fallMig,2012,0.000214886688596129
844_1-2,springMig,2012,0
844_1-2,winter1,2012,6.93144797948292e-05
845_1-2,fallMig,2012,0.000284721654293391
845_1-2,springMig,2012,0.000162704142854237
845_1-2,winter1,2012,4.675600960836e-05
847_1-2,fallMig,2012,0.00474788510775945
847_1-2,springMig,2012,0.0164512338425382
847_1-2,winter1,2012,0.015280530816978
870_3-4,winter2,2012,0.0848632155970419
878_2-3,winter2,2012,0.0351099699941226
886_2-3,winter2,2012,0.0604593248478141
886_3-4,fallMig,2012,0.0099053783527326
886_3-4,springMig,2012,0.0176490145735976
886_3-4,winter1,2012,0.0566265060240964
888_2-3,fallMig,2012,0.00498937519945825
888_2-3,springMig,2012,0.0107367718800817
888_2-3,winter1,2012,0.0243882388403255
921_1-2,winter2,2012,0.00183534485953435
922_1-2,winter2,2012,0.00135405947029194
923_1-2,fallMig,2012,0.00111084662381973
923_1-2,winter2,2012,0.00345473465140479
924_1-2,winter2,2012,0.00169219241223134
925_1-2,winter2,2012,0.000980772965624393
926_1-2,fallMig,2012,0.00123548057156167
926_1-2,winter2,2012,0.00108487675549942
928_1-2,winter2,2012,0.000546129074782019
930_1-2,winter2,2012,0.00125452332254084
931_1-2,winter2,2012,0.00580221997981837
932_1-2,winter2,2012,0.00165357585779248
933_1-2,winter2,2012,0.00183308020045848
936_1-2,winter2,2012,0.00472933200722593
937_1-2,winter2,2012,0.00310301107000126
140_1-2,winter2,2013,0.0126191868083133
1463_2-3,winter2,2013,0
1463_3-4,fallMig,2013,0.000721857072299685
1463_3-4,springMig,2013,0
1463_3-4,winter1,2013,7.73730308563647e-05
1467_1-2,winter2,2013,0.00897337931889056
1467_2-3,fallMig,2013,0.000588062334607468
1467_2-3,springMig,2013,0.00119572836350142
1467_2-3,winter1,2013,0.0100671140939597
1468_2-3,winter2,2013,1.48517792431533e-05
1468_3-4,springMig,2013,0
1468_3-4,winter1,2013,1.64542694715711e-05
1472_2-3,winter2,2013,1.91918319563194e-05
1472_3-4,springMig,2013,2.01580390259636e-05
1472_3-4,winter1,2013,2.98766096023423e-05
1474_2-3,winter2,2013,2.22818054204205e-05
1474_3-4,springMig,2013,0
1474_3-4,winter1,2013,3.03232458002305e-05
1476_2-3,winter2,2013,1.34992845379195e-05
1476_3-4,fallMig,2013,0.000503256187355089
1476_3-4,springMig,2013,0.000564407078605444
1476_3-4,winter1,2013,1.61203220840352e-05
1537_1-2,winter2,2013,0.000274112560585106
1537_2-3,fallMig,2013,0.00109051254089422
1537_2-3,springMig,2013,0
1537_2-3,winter1,2013,0.000352448480325082
1539_2-3,fallMig,2013,0.000216138328530259
1539_2-3,springMig,2013,2.0501886173528e-05
1539_2-3,winter1,2013,9.46055892982157e-06
1549_1-2,winter2,2013,0.000240615976900866
1549_2-3,fallMig,2013,0.000252052426904796
1549_2-3,springMig,2013,0.000395726157499011
1549_2-3,winter1,2013,0.000237794728273793
348_3-4,winter2,2013,0
388_1-2,winter2,2013,0
389_1-2,winter2,2013,0
397_1-2,fallMig,2013,0.000108506944444444
397_1-2,springMig,2013,2.79626419104077e-05
397_1-2,winter1,2013,0
402_1-2,fallMig,2013,0
402_1-2,springMig,2013,8.50484776322504e-05
402_1-2,winter1,2013,0
468_3-4,winter2,2013,0.0800484013589612
468_4-5,fallMig,2013,0.0253955649667667
468_4-5,springMig,2013,0.0243288444956279
468_4-5,winter1,2013,0.0843713882111211
478_2-3,winter2,2013,0.0237884291662975
573_1-2,winter2,2013,0.000270945970910255
575_1-2,winter2,2013,0.000115078109266665
578_1-2,winter2,2013,0.000224194682509758
581_1-2,winter2,2013,7.24217844727694e-05
582_1-2,winter2,2013,5.79562314540059e-05
583_1-2,winter2,2013,0.000764701384109505
586_1-2,fallMig,2013,0.000184128153194623
586_1-2,winter2,2013,0.000105056730634543
588_1-2,winter2,2013,7.80170300031207e-05
591_1-2,winter2,2013,5.73986913098381e-05
592_1-2,winter2,2013,0.000178744321143964
593_1-2,winter2,2013,0.000116772410571796
594_1-2,winter2,2013,0
596_1-2,winter2,2013,0.000368890255149093
597_1-2,winter2,2013,0.000142489669498961
598_1-2,winter2,2013,0.000524163958486215
599_1-2,winter2,2013,8.32847505621721e-05
602_1-2,winter2,2013,0.000119161105815062
604_1-2,winter2,2013,4.70322641331954e-05
605_1-2,winter2,2013,0.000938105297257898
606_1-2,winter2,2013,7.05137810370814e-05
607_1-2,winter2,2013,4.1003352024028e-05
657_1-2,fallMig,2013,0.00206355757325629
657_1-2,springMig,2013,0.0324546546807371
657_1-2,winter1,2013,0.00713343229424377
697_1-2,winter2,2013,0.0151138747154992
698_1-2,winter2,2013,0.0153205343036338
844_1-2,winter2,2013,5.06373555147456e-05
845_1-2,winter2,2013,4.20577226066729e-05
847_1-2,winter2,2013,0.0103793068037896
848_1-2,fallMig,2013,0.000335818606288203
848_1-2,springMig,2013,0.000195029324051938
848_1-2,winter1,2013,0.000889442918989943
849_1-2,fallMig,2013,0.000311178861982629
849_1-2,springMig,2013,0.000179546989135105
849_1-2,winter1,2013,3.30852938876423e-05
851_1-2,springMig,2013,0
851_1-2,winter1,2013,0.00106554693289065
886_3-4,winter2,2013,0.0895009919121013
888_2-3,winter2,2013,0.0247098946826537
1165_1-2,fallMig,2014,0.000271483385216825
1165_1-2,springMig,2014,0.000199142360235254
1165_1-2,winter1,2014,0.000843819484223039
1166_1-2,fallMig,2014,0.00024440316746505
1166_1-2,springMig,2014,7.04659561349423e-05
1166_1-2,winter1,2014,0.00069330692164108
1167_1-2,fallMig,2014,0.00238622156995209
1167_1-2,springMig,2014,0.000113819056155477
1167_1-2,winter1,2014,0.00105415002219263
1170_1-2,fallMig,2014,0.000195091497912521
1170_1-2,springMig,2014,6.93866222592284e-05
1170_1-2,winter1,2014,0.000228724783092664
1173_1-2,fallMig,2014,0.000157778479015462
1173_1-2,springMig,2014,0.000551728486529943
1173_1-2,winter1,2014,0.000716222438225815
1174_1-2,fallMig,2014,0.0035325287017957
1174_1-2,springMig,2014,0.00035935213942863
1174_1-2,winter1,2014,0.018949663210263
1176_1-2,fallMig,2014,0.00158125266836388
1176_1-2,springMig,2014,0.000517804508882339
1176_1-2,winter1,2014,0.00146800702090314
1178_1-2,fallMig,2014,2.93366972746208e-05
1178_1-2,springMig,2014,0
1178_1-2,winter1,2014,0
118_1-2,fallMig,2014,0
118_1-2,springMig,2014,2.01207243460765e-05
118_1-2,winter1,2014,0.000175691345444323
1181_1-2,fallMig,2014,0.00363378114458188
1181_1-2,springMig,2014,0.0146124826894609
1181_1-2,winter1,2014,0.00719654565808412
119_1-2,fallMig,2014,0.000374374093312743
119_1-2,springMig,2014,0
119_1-2,winter1,2014,0.000161218814235621
1233_1-2,fallMig,2014,0.00327584806562525
1233_1-2,springMig,2014,0
1233_1-2,winter1,2014,0.00437882242246589
1234_1-2,fallMig,2014,0
1234_1-2,springMig,2014,0.00302547770700637
1234_1-2,winter1,2014,0.00412644036125818
1234_1-2,winter2,2014,0.00316617838327837
1235_1-2,fallMig,2014,0.000172622130157086
1235_1-2,springMig,2014,0
1235_1-2,winter1,2014,0.000590592701961612
1236_1-2,fallMig,2014,0.00694444444444444
1236_1-2,springMig,2014,0.00325528269560251
1236_1-2,winter1,2014,0.00269541778975741
1239_1-2,fallMig,2014,8.0051232788985e-05
1239_1-2,springMig,2014,0
1239_1-2,winter1,2014,0.000852189244784014
1240_1-2,fallMig,2014,0.00109698185649745
1240_1-2,springMig,2014,0.00347875677216995
1240_1-2,winter1,2014,0.00487745888423089
1245_1-2,fallMig,2014,0.00142871721604245
1245_1-2,springMig,2014,0.00095040095040095
1245_1-2,winter1,2014,0.00662659885960857
1246_1-2,fallMig,2014,0.00481266308896657
1246_1-2,springMig,2014,0.00201700314803295
1246_1-2,winter1,2014,0.00687406602363809
1248_1-2,fallMig,2014,9.55627050616379e-05
1248_1-2,winter1,2014,0.000935188596366934
1249_1-2,fallMig,2014,0
1249_1-2,springMig,2014,0.00088809946714032
1249_1-2,winter1,2014,0.00206674366299921
1250_1-2,fallMig,2014,0.0039602715614785
1250_1-2,springMig,2014,0.00387780194835903
1250_1-2,winter1,2014,0.00673064938302381
1252_1-2,fallMig,2014,0.000453874957449223
1252_1-2,springMig,2014,0.00665342601787488
1252_1-2,winter1,2014,0.00337238196663117
1253_1-2,fallMig,2014,0
1253_1-2,springMig,2014,5.01202886928629e-05
1253_1-2,winter1,2014,0.000623158113388812
134_1-2,fallMig,2014,0
134_1-2,springMig,2014,0
134_1-2,winter1,2014,0.0122842936531149
134_1-2,winter2,2014,0
135_1-2,fallMig,2014,8.8948187680676e-05
135_1-2,springMig,2014,0
135_1-2,winter1,2014,0
135_1-2,winter2,2014,0.00460829493087558
1463_3-4,winter2,2014,0.000165901308629522
1463_4-5,fallMig,2014,0.00108675964499185
1463_4-5,springMig,2014,0.000409392636781004
1463_4-5,winter1,2014,0.000168782475556681
1467_2-3,winter2,2014,0.0133050520632472
1467_3-4,fallMig,2014,0.00272590186753277
1467_3-4,springMig,2014,0.0142153691323413
1467_3-4,winter1,2014,0.0149088239260402
1468_3-4,fallMig,2014,0
1468_3-4,winter2,2014,0.000157351910395239
1472_3-4,fallMig,2014,4.69219219219219e-05
1472_3-4,winter2,2014,6.18283891231498e-05
1472_4-5,fallMig,2014,0.000208779163839449
1472_4-5,springMig,2014,0
1472_4-5,winter1,2014,6.41821060288392e-05
1474_3-4,fallMig,2014,0
1474_3-4,winter2,2014,4.8882545020824e-05
1474_4-5,fallMig,2014,0
1474_4-5,springMig,2014,0
1474_4-5,winter1,2014,4.87253449754424e-05
1476_3-4,winter2,2014,0.00010459035444509
1476_4-5,fallMig,2014,0.000546344952269318
1476_4-5,springMig,2014,0.000333384928619905
1476_4-5,winter1,2014,0.000112418053155989
1530_3-4,fallMig,2014,0.000271526999966059
1530_3-4,springMig,2014,0.000138180924890991
1530_3-4,winter1,2014,0.00011847138069932
1537_2-3,winter2,2014,0.000198304496554459
1537_3-4,fallMig,2014,0.00055754309343493
1537_3-4,springMig,2014,0.000161111670526634
1537_3-4,winter1,2014,0.0002077767883645
1539_2-3,winter2,2014,0.000175398593303282
1539_3-4,fallMig,2014,0
1539_3-4,springMig,2014,6.00788234163222e-05
1539_3-4,winter1,2014,0.000215718082352535
1549_2-3,winter2,2014,0.000177806956355231
1549_3-4,fallMig,2014,0
1549_3-4,springMig,2014,0.000343808656544444
1549_3-4,winter1,2014,0.000121048888619891
1560_1-2,fallMig,2014,0.000181257930034439
1560_1-2,springMig,2014,0.00151053779941017
1560_1-2,winter1,2014,0.00813831976946705
1563_1-2,fallMig,2014,0
1563_1-2,springMig,2014,0
1563_1-2,winter1,2014,0.0133282234712996
1565_1-2,fallMig,2014,7.26589834449301e-05
1565_1-2,springMig,2014,6.50829808005207e-05
1565_1-2,winter1,2014,0.000578663112856842
1566_1-2,fallMig,2014,0.000193549947983451
1566_1-2,springMig,2014,0.000145070504265073
1566_1-2,winter1,2014,0.000420782847361022
1568_1-2,fallMig,2014,0
1568_1-2,springMig,2014,0.00177637229640041
1568_1-2,winter1,2014,0.00225654801880457
172_1-2,fallMig,2014,0
172_1-2,springMig,2014,9.93936984395189e-05
172_1-2,winter1,2014,0
173_1-2,fallMig,2014,0.000151497935840624
173_1-2,springMig,2014,0
173_1-2,winter1,2014,0
174_1-2,fallMig,2014,0
174_1-2,springMig,2014,0.000825900231252065
174_1-2,winter1,2014,0
184_1-2,fallMig,2014,0.0066747868453106
184_1-2,springMig,2014,0.0277748046665953
184_1-2,winter1,2014,0
186_1-2,fallMig,2014,0.000645458736745044
186_1-2,springMig,2014,0.015997277059224
186_1-2,winter1,2014,0
187_1-2,fallMig,2014,0.0278296988577362
187_1-2,springMig,2014,0.0510204081632653
187_1-2,winter1,2014,0
188_1-2,fallMig,2014,0.00905313557689662
188_1-2,springMig,2014,0.0163884673748103
188_1-2,winter1,2014,0.00274725274725275
223_1-2,fallMig,2014,0
223_1-2,springMig,2014,3.41209587989423e-05
223_1-2,winter1,2014,0
224_1-2,fallMig,2014,0
224_1-2,springMig,2014,0.000124177325220415
224_1-2,winter1,2014,0
265_1-2,fallMig,2014,0
265_1-2,springMig,2014,0.0009424515520999
265_1-2,winter1,2014,0
266_1-2,fallMig,2014,0.00093125634947511
266_1-2,springMig,2014,0.0048055263553086
266_1-2,winter1,2014,0
278_1-2,fallMig,2014,0
278_1-2,springMig,2014,0
278_1-2,winter1,2014,0
279_1-2,fallMig,2014,0.000282178417382191
279_1-2,springMig,2014,0.000249252243270189
279_1-2,winter1,2014,0.000106074535039955
280_1-2,fallMig,2014,0
280_1-2,springMig,2014,0.00021079258010118
280_1-2,winter1,2014,0
397_1-2,winter2,2014,0
402_1-2,winter2,2014,0
468_4-5,winter2,2014,0.068156055167202
637_1-2,fallMig,2014,0
637_1-2,springMig,2014,0
637_1-2,winter1,2014,0.000193166727031269
638_1-2,fallMig,2014,0
638_1-2,springMig,2014,0
638_1-2,winter1,2014,0
639_1-2,fallMig,2014,6.48326237762842e-05
639_1-2,springMig,2014,0.000129302542087977
639_1-2,winter1,2014,0
657_1-2,winter2,2014,0.000353575532573146
657_2-3,fallMig,2014,0
657_2-3,springMig,2014,3.28450371148919e-05
657_2-3,winter1,2014,0
658_1-2,fallMig,2014,0.00446234218545929
658_1-2,springMig,2014,0
658_1-2,winter1,2014,0
701_2-3,fallMig,2014,0.0108171424814883
701_2-3,springMig,2014,0.00795132494050172
701_2-3,winter1,2014,0.0161716129525947
702_2-3,fallMig,2014,0.0048748781280468
702_2-3,springMig,2014,0.00788034896573504
702_2-3,winter1,2014,0.0207579458908673
707_2-3,fallMig,2014,0.00598149531359179
707_2-3,springMig,2014,0.00892973658209206
707_2-3,winter1,2014,0.0212394964960643
848_1-2,winter2,2014,0.000840434439956655
849_1-2,winter2,2014,0.000629942423262514
851_1-2,fallMig,2014,0
851_1-2,winter2,2014,0.000544967936949981
1165_1-2,winter2,2015,0.000863199300699301
1166_1-2,winter2,2015,0.000567113248153247
1166_2-3,fallMig,2015,0.000410894576191594
1166_2-3,springMig,2015,0.000448296473401076
1166_2-3,winter1,2015,0.000891024948698564
1167_1-2,winter2,2015,0.000717592592592593
1167_2-3,fallMig,2015,0.00208888868349177
1167_2-3,springMig,2015,0.000363559824725895
1167_2-3,winter1,2015,6.69321642515311e-05
1170_1-2,winter2,2015,0.000471705613296798
1173_1-2,winter2,2015,0.000438851395428829
1173_2-3,fallMig,2015,0.000215989385664476
1173_2-3,springMig,2015,0.00127164983850047
1173_2-3,winter1,2015,0.000617616431469712
1174_1-2,winter2,2015,0.0188330982322399
1176_1-2,winter2,2015,0.0043966987678649
1176_2-3,fallMig,2015,0.0028088953894226
1176_2-3,springMig,2015,0.000120329703387281
1176_2-3,winter1,2015,0.00142110819370381
1178_1-2,winter2,2015,0.000772538334859568
1178_2-3,fallMig,2015,0.000313645541332602
1178_2-3,springMig,2015,0
1178_2-3,winter1,2015,0.00149549228037081
118_1-2,winter2,2015,0.000974486180014174
1181_1-2,winter2,2015,0.00678724306814238
1181_2-3,fallMig,2015,0.0114329779387112
1181_2-3,springMig,2015,0.016341702903633
1181_2-3,winter1,2015,0.00511932545358729
119_1-2,winter2,2015,0
122_1-2,fallMig,2015,0.000263717716556198
122_1-2,springMig,2015,0
122_1-2,winter1,2015,0
123_1-2,fallMig,2015,0.000372778157459234
123_1-2,springMig,2015,2.36250236250236e-05
123_1-2,winter1,2015,0.0001242004595417
1233_1-2,winter2,2015,0.00270455446972702
1233_2-3,fallMig,2015,0
1233_2-3,springMig,2015,9.56022944550669e-05
1233_2-3,winter1,2015,0.00360474624922815
1235_1-2,winter2,2015,0.00031753044150537
1236_1-2,winter2,2015,0.00638692907538062
1239_1-2,winter2,2015,0.00110751783103708
1240_1-2,winter2,2015,0.0041993612239265
1240_2-3,fallMig,2015,0.00686617437491903
1240_2-3,springMig,2015,0
1240_2-3,winter1,2015,0.00273683681924323
1245_1-2,winter2,2015,0.00330658009438783
1246_1-2,winter2,2015,0.00563476897447205
1248_1-2,winter2,2015,0.00483097629254313
1248_2-3,fallMig,2015,0.00054421258069359
1248_2-3,springMig,2015,0.000489051555499464
1248_2-3,winter1,2015,0.000652842321029947
1249_1-2,winter2,2015,0.00301680359602989
1249_2-3,fallMig,2015,0.00699901768172888
1249_2-3,springMig,2015,0.00258998890004757
1249_2-3,winter1,2015,0.00354630377119133
1250_1-2,winter2,2015,0.00377516339869281
1252_1-2,winter2,2015,0.00299069626962459
1252_2-3,fallMig,2015,5.79105860551309e-05
1252_2-3,springMig,2015,0.00037691147964678
1252_2-3,winter1,2015,0.0010479367148462
1253_1-2,winter2,2015,0.00106183809763322
137_1-2,fallMig,2015,0
137_1-2,springMig,2015,0
137_1-2,winter1,2015,0
137_1-2,winter2,2015,0.00178995070532581
139_1-2,fallMig,2015,0
139_1-2,springMig,2015,4.42203944459185e-05
139_1-2,winter1,2015,0.000221545278316256
1463_4-5,winter2,2015,7.7007700770077e-05
1467_3-4,winter2,2015,0.00995003899909353
1472_4-5,winter2,2015,0.000109521827700261
1474_4-5,winter2,2015,2.03184579644969e-05
1476_4-5,winter2,2015,0.000107010527160609
1483_1-2,fallMig,2015,0
1483_1-2,springMig,2015,0
