switchID,period,meanDFP,varDFP,order
1358_1-2,summer,83.2790697674419,92.9202657807309,0.140655853265729
1359_1-2,springMig,43.0821917808219,44.0487062404871,0.443725838102078
1368_1-2,springMig,30.75,88.3333333333333,0.531558773836487
1368_1-2,summer,111.553008595989,2891.7019233936,-0.0265151360143705
137_1-2,springMig,20.5179856115108,65.4833698258784,0.551977326721525
137_1-2,summer,40.9255319148936,209.576143942568,-0.134830834207952
1379_1-2,springMig,40.3333333333333,112.266666666667,-0.500216403386025
1379_1-2,summer,122.791519434629,2483.55567250583,0.29389901728151
139_1-2,springMig,31.0740740740741,135.515760441292,0.800438857312466
139_1-2,summer,73.8150057273769,1448.4905453165,-0.645380902048206
14_1-2,springMig,89.679180887372,145.150147271962,0.714818592754227
14_1-2,summer,61.5849056603774,100.43976777939,0.0671763578764317
140_1-2,springMig,18.4805389221557,80.2679865157242,0.899670990691203
140_1-2,summer,73.4024807527802,1744.75920650904,0.22054040832638
1406_1-2,springMig,67.7849462365591,954.651427245301,0.469292016631557
1406_1-2,summer,103.509511315185,2889.84155295124,-0.462351711625154
143_1-2,springMig,19.4856661045531,172.213054327515,0.3344323611275
143_1-2,summer,82.595547309833,2252.09633701402,-0.460415731403794
145_1-2,springMig,9.52357320099256,35.3545424243547,-0.0545408873565919
145_1-2,summer,80.2764378478664,4033.27170057691,0.0227932248642963
146_1-2,springMig,18.644128113879,146.618227491579,0.516472732969925
146_1-2,summer,82.0481751824818,1558.3032313143,0.604015512193256
1463_1-2,springMig,11.3874285714286,51.9675763321347,0.882002603010649
1463_1-2,summer,81.7532075471698,1460.0530958217,0.012954709794209
1463_3-4,springMig,15.3723076923077,42.9998480531814,0.156799090013293
1463_3-4,summer,71.3466889259878,1008.65757950953,0.352792821949366
1463_4-5,springMig,24.5442708333333,44.0815858899043,0.782029690692536
1463_4-5,summer,49.7285902503294,324.085813568316,0.470410376502616
1467_2-3,springMig,10.2788461538462,37.659353995519,0.636056751383833
1467_2-3,summer,53.999582289056,1653.1613036282,0.486160770359855
1467_3-4,springMig,6.03389830508475,17.0882077172737,0.68803817369648
1467_3-4,summer,62.9437832362624,2043.73594728431,0.58004259445488
1468_1-2,springMig,19.5142857142857,46.3747899159664,0.779871469548218
1468_1-2,summer,95.3714721586575,2324.23976569369,0.224424967348532
1468_2-3,springMig,10.25625,39.1128134796238,0.534770257933535
1468_2-3,summer,89.1585998271392,3581.53308574171,-0.0192658317161991
1468_3-4,springMig,5.70192307692308,10.2875325157934,0.377583291341205
1468_3-4,summer,105.385984427141,4091.10493841867,-0.182979371555701
147_1-2,springMig,14.5423340961098,29.9689605945458,0.874126152497383
147_1-2,summer,95.6131025957973,2297.58156078278,-0.0661626776077963
1472_1-2,springMig,7.39819004524887,42.9498148909914,0.575813871925671
1472_1-2,summer,69.0619765494137,2970.30700773803,0.496013608517507
1472_2-3,springMig,8.00444444444445,49.2455158730159,-0.104677823368571
1472_2-3,summer,85.4076342110635,2818.63269793395,0.437902348445295
1472_3-4,springMig,22.2420382165605,71.0136332836428,0.37380043961718
1472_3-4,summer,97.8805668016194,5968.51490665457,0.222671113016438
1472_4-5,springMig,12.3241379310345,60.9705938697318,0.122832620980676
1472_4-5,summer,86.1834580694684,4099.51297775155,0.411918009531296
1474_1-2,springMig,4.23333333333333,17.4842696629214,0.257852046053064
1474_1-2,summer,83.7870321560359,3205.109684067,-0.0309610429761562
1474_2-3,springMig,7.95454545454545,38.8440559440559,-0.302651834711471
1474_2-3,summer,96.5292759706191,3684.27774265367,0.1555078864897
1474_3-4,springMig,11.8375,55.859335443038,0.824417344923437
1474_3-4,summer,108.735702387562,4144.02399018966,0.340667668403174
1474_4-5,springMig,7.09248554913295,29.1740303258775,-0.0235306551390129
1474_4-5,summer,103.204816753927,4003.80512970563,0.386440591871677
1476_1-2,springMig,34.0185185185185,109.65586199609,0.466713330375236
1476_1-2,summer,96.1514670896114,1291.78735697292,0.0570951973228717
1476_2-3,springMig,13.0422077922078,63.7738253616302,0.326753481749462
1476_2-3,summer,99.5473991249392,1978.11749505729,0.507034128109646
1476_3-4,springMig,8.92042440318302,42.5734381172752,0.333309551772903
1476_3-4,summer,109.043819885162,2713.39076363865,0.00964714693770269
1476_4-5,springMig,7.88405797101449,35.5582208895552,-0.0865904611721327
1476_4-5,summer,81.8415741675076,1955.40764788726,0.751302842286368
148_1-2,springMig,13.2040816326531,82.8907808522182,0.295759207665824
148_1-2,summer,46.746963562753,1090.32326662342,-0.448677362759036
1482_1-2,springMig,12.6303630363036,85.2614897853422,0.676374078529555
1482_1-2,summer,81.0108534780464,2761.08971432551,0.204081664611449
1483_1-2,springMig,14.703125,98.9032972440945,0.684399816126233
1483_1-2,summer,70.6957423278961,3345.34015330619,-0.122387303922583
1485_1-2,springMig,19.1915215745647,121.211018970936,0.477766654384126
1485_1-2,summer,46.257824814231,1767.47067355579,-0.554258195580385
1485_2-3,springMig,23.8119440914867,65.4276943073028,0.470836445981298
1485_2-3,summer,32.7118506493507,926.548882528162,-0.132912255886469
1487_1-2,springMig,11.0606060606061,51.7158167036216,0.358857710072429
1487_1-2,summer,66.792384406165,2381.85835517214,0.113833372598227
1487_2-3,springMig,25.3703703703704,160.728162124389,0.540257749727002
1487_2-3,summer,65.1886524822695,2197.53571216445,-0.349566113366764
1487_3-4,springMig,45.9259259259259,24.994301994302,0.0128798630914107
1487_3-4,summer,56.50625,1240.40027365129,0.386453269624747
149_1-2,springMig,66.5,231.181818181818,0.545627065749772
149_1-2,summer,134.411009174312,2732.52193739881,-0.834076167980857
149_2-3,springMig,68.0857142857143,248.433613445378,0.784519394083362
149_2-3,summer,107.463258785943,1192.44175473089,-0.678631490161663
149_3-4,springMig,11.8747731397459,81.9606533575318,0.551209646246508
149_3-4,summer,100.326500732064,2911.53986852896,-0.43644083142258
1492_1-2,springMig,13.1193181818182,50.2364348614349,0.903523090731531
1492_1-2,summer,64.4339979948758,2805.44219516622,0.398438124876323
1492_2-3,springMig,6.93877551020408,51.2951819903219,0.654275383537151
1492_2-3,summer,64.9737442922374,2111.72632337946,0.517590923338756
1492_3-4,springMig,9.78048780487805,34.8256097560976,0.743203056821248
1492_3-4,summer,61.3143176733781,1892.0679470703,0.426625674577229
1493_1-2,springMig,17.2748091603053,179.493129770992,0.668871667268018
1493_1-2,summer,65.5114994026284,2335.54968103749,0.0474114829651741
1493_2-3,springMig,16.3823529411765,104.485739750446,0.632294336777546
1493_2-3,summer,76.2670313276977,2977.70527570996,0.0404427031743313
1493_3-4,springMig,23.5116279069767,186.351052048726,0.650451186940647
1493_3-4,summer,58.1120879120879,1724.99695788083,0.356317231637879
1496_1-2,springMig,41.3294117647059,55.2517925513401,0.0730221542884341
1496_1-2,summer,111.654669969401,2734.68253684458,-0.162859945755998
1496_2-3,springMig,44.0625,174.641129032258,0.630053156133938
1496_2-3,summer,128.84556407448,3393.22873921589,-0.128468890442165
1496_3-4,springMig,44.1176470588235,96.6230936819172,0.15047540040881
1496_3-4,summer,112.6011042098,1959.25375568596,0.079289956822598
1497_1-2,springMig,46.9252336448598,111.586159823585,-0.139506229238611
1497_1-2,summer,120.083333333333,2138.74122307233,-0.107298409079865
1497_2-3,springMig,41.8115942028985,86.4492753623189,0.0140701409295199
1497_2-3,summer,104.906801007557,2842.33934839163,-0.00066043967151162
1498_1-2,springMig,27.6894736842105,222.77403138453,0.44405523241623
1498_1-2,summer,59.6632782719187,2051.15333502944,0.232224802714136
1498_2-3,springMig,13.8181818181818,91.4659090909091,0.593420730782989
1498_2-3,summer,65.6654111738857,1777.33835688171,0.308568852421103
1498_3-4,springMig,24.3365384615385,105.759428678118,0.781289254326004
1498_3-4,summer,64.7942779291553,1506.49104497586,0.223571025000658
1499_1-2,springMig,39.0118343195266,417.976049591434,0.793234343352567
1499_1-2,summer,57.284142394822,741.923345806219,0.476917096543129
150_1-2,springMig,39.8125,290.9625,0.65465412697097
150_1-2,summer,108.514836795252,2761.79844224673,-0.590100038962353
1501_1-2,springMig,30.1025641025641,501.351458885942,0.644842697838662
1501_1-2,summer,39.7255125284738,869.99982742166,0.0702403408637338
1501_2-3,springMig,31.5142857142857,261.021848739496,0.716431395501472
1501_2-3,summer,53.7429111531191,1543.89599984262,-0.349089018444329
1501_3-4,springMig,31.7428571428571,459.255462184874,0.755777459641368
1501_3-4,summer,74.3870431893688,3193.9065983988,-0.493600155978225
1502_1-2,springMig,15.8740831295844,76.832350749507,0.819314611815481
1502_1-2,summer,65.5080755832366,2671.69337333381,0.36571912157754
1502_2-3,springMig,5.81553398058252,27.7121477622543,0.403286212437724
1502_2-3,summer,62.0705679862306,1896.07251443036,-0.00919828845879141
1502_3-4,springMig,7.25249169435216,45.5760354374308,0.748072808890789
1502_3-4,summer,78.6324929971989,2385.40185841153,0.177963932597154
1503_1-2,springMig,20.7931034482759,168.673709388081,0.814887285575286
1503_1-2,summer,68.7284705243141,2229.72696815353,0.137105666830795
1503_2-3,springMig,7.07070707070707,26.2704596990311,0.122962592629009
1503_2-3,summer,70.23163538874,1767.31219609016,0.442348261504617
1503_3-4,springMig,57.4625,204.04920886076,0.523739212431455
1503_3-4,summer,76.6997598078463,1373.09487974995,0.13078807616004
1504_1-2,springMig,93.0416666666667,804.019197207679,0.604350859891306
1504_1-2,summer,107.851503759398,918.901728686722,-0.299123628846408
1504_2-3,springMig,54.4421906693712,681.767484622108,0.691475926250691
1504_2-3,summer,21.8023952095808,30.5434176691662,-0.35714261980039
151_1-2,springMig,42.7647058823529,137.82174688057,0.645585709725481
151_1-2,summer,49.8264462809917,205.911662837351,0.253564690713624
1510_1-2,springMig,23.6796875,155.299220789817,0.553400982168789
1510_1-2,summer,119.079534707774,5722.42051558789,-0.315937344648567
1512_1-2,springMig,79.7,82.7473684210526,0.334721720321948
1512_1-2,summer,211.175514940528,1618.65955120748,-0.235929384305893
1516_1-2,springMig,15.0146750524109,105.040707816649,0.726950481890841
1516_1-2,summer,100.78547893622,4245.92137555616,-0.417417973562621
1517_1-2,springMig,28.3678756476684,38.3900043177893,0.668275480329353
1517_1-2,summer,118.294767118204,5514.10230350427,-0.251217454676824
152_1-2,springMig,12.0797101449275,41.6505342219401,0.753327725128256
152_1-2,summer,41.1778202676864,862.71736152319,0.527112678966809
1520_1-2,springMig,25.136961722488,196.883085437193,0.404265093949679
1520_1-2,summer,112.821027082269,4268.11220888492,-0.695707135626163
153_1-2,springMig,17.8732171156894,177.314059316278,0.551667983492572
153_1-2,summer,57.9972299168975,308.452770083103,0.787321094072227
1530_3-4,springMig,8.08904109589041,36.1944594562842,0.476046492623227
1530_3-4,summer,108.091469477033,4335.23228401761,0.23744855832261
1537_1-2,springMig,7.36947218259629,24.5104381495822,0.0491185853420013
1537_1-2,summer,85.0465582982139,3387.3706369242,0.323502849501244
1537_2-3,springMig,11.8421875,59.6448527973396,-0.0723797703353901
1537_2-3,summer,82.3310635538262,3366.66785083086,0.413519883469611
1537_3-4,springMig,13.0613305613306,82.4655374577331,0.112290870287801
1537_3-4,summer,105.868475991649,3831.14627050749,-0.239811507938672
1539_2-3,springMig,22.8457374830853,271.548292583713,0.208124376211544
1539_2-3,summer,119.369174311927,2008.71755163076,-0.0541852420138964
1539_3-4,springMig,6.85077186963979,29.3024349702039,0.511860254925446
1539_3-4,summer,90.6912247770999,3168.86497343503,0.344980594201354
1539_4-5,springMig,19.4022445363261,120.543186448441,0.141378469250851
1539_4-5,summer,113.534574832261,2508.26883317651,-0.30891134785706
1549_1-2,springMig,17.4527717559616,179.265194452535,0.45129601258722
1549_1-2,summer,116.997953847903,2884.57730368,0.201043780926111
1549_2-3,springMig,10.6382222222222,44.4980039541321,0.566265691579585
1549_2-3,summer,98.5434243176179,2548.58452392043,0.226297570845671
1549_3-4,springMig,11.414691943128,70.1504837721296,0.170516772525473
1549_3-4,summer,96.8543184183143,2973.48020252778,0.00840685542983689
1558_1-2,springMig,76.5950413223141,24.2429752066116,-0.379411398212312
1558_1-2,summer,152.336847946726,2427.56343785531,-0.080256003875399
1558_2-3,springMig,21.8947368421053,182.631578947368,0.595327960962444
1558_2-3,summer,108.528832630098,4014.05171487209,-0.0519234312069993
1560_1-2,springMig,29.9026402640264,87.165712025748,0.402251997628535
1560_1-2,summer,53.7389268995319,908.752061239971,0.407935501489101
1561_2-3,springMig,29.4399494310999,285.67708556706,0.734979861152488
1561_2-3,summer,68.963978849967,566.07638799823,0.596933893393319
1563_1-2,springMig,15.6794871794872,77.9089244089244,0.89607278758476
1563_1-2,summer,73.7347902097902,2916.56525209796,0.100045722993731
1563_2-3,springMig,18.8120104438642,172.427358828649,0.119291745135256
1563_2-3,summer,83.5709795704557,3024.5722837591,-0.259120342176939
1565_1-2,springMig,21.5826446280992,112.388945853755,0.676797408019785
1565_1-2,summer,89.2090628218332,1837.56032992497,-0.163649350413109
1565_2-3,springMig,88.4108527131783,363.542605495732,0.795075202859786
1565_2-3,summer,135.835228708618,2376.53553314409,-0.395083282050668
1566_1-2,springMig,32.9387308533917,72.8505683765498,0.770987861008693
1566_1-2,summer,85.6640644673886,1905.6674715364,-0.377717458078053
1566_2-3,springMig,28.6621621621622,74.5114869017758,0.920960043373444
1566_2-3,summer,67.9381520119225,605.2201763824,0.121560554708758
1567_2-3,springMig,60.13074204947,167.007668596346,0.49612947323509
1568_1-2,springMig,46.6200980392157,378.125436063996,0.443554642761631
1568_1-2,summer,79.126582278481,67.4076378459558,0.661234107211152
1568_2-3,springMig,53.4620060790274,666.852972792646,0.88553383273167
1568_2-3,summer,95.3494882600843,2174.26354836797,-0.664798204212116
1569_2-3,springMig,46.1048593350384,531.145386582727,0.641788901919447
1569_2-3,summer,85.8277777777778,2155.048699895,-0.300312840738867
16_1-2,springMig,101.777777777778,157.006535947712,-0.583789203857216
16_1-2,summer,120.929936305732,92.629674995917,0.234487372097428
1605_1-2,springMig,105.571428571429,200.952380952381,-0.569022901116123
1605_1-2,summer,167.622549019608,1064.31495701729,0.306299206120856
1609_2-3,springMig,114.2,32.7,-0.229415733870562
1609_2-3,summer,179.688427299703,2513.27465734068,0.176735346515726
1674_1-2,springMig,20.6774193548387,114.943416181914,0.638024153252476
1674_1-2,summer,77.5621033544878,1185.01587651562,0.344470103550573
1691_1-2,springMig,30.8598130841122,61.5367660024687,0.718548772211203
1691_1-2,summer,99.2016736401674,3250.79262701233,-0.773368621621864
17_1-2,springMig,15.1931034482759,75.2680076628353,0.76236850409579
17_1-2,summer,55.0873786407767,3406.47268227679,-0.232114259245578
1713_1-2,springMig,27.4576271186441,59.9084456033609,0.621238018268893
1713_1-2,summer,89.5553488372093,1534.17081633537,0.172013485516685
1718_1-2,springMig,25.5151515151515,124.205875549387,0.466072434065103
1718_1-2,summer,82.890612244898,2100.02887421635,-0.428686227263113
172_1-2,springMig,18.7853403141361,180.746272106365,0.530221700076316
172_1-2,summer,22.784064665127,243.235398950727,-0.150705998141317
1720_1-2,springMig,24.2707993474715,206.825240699869,0.77850219196001
1720_1-2,summer,58.6969696969697,285.804437229437,0.359726016144044
1721_1-2,springMig,47.6678321678322,139.057698441909,0.382643923300125
1721_1-2,summer,124.402770083103,3970.05442691219,-0.0104663993257271
173_1-2,springMig,26.5285714285714,242.351695786228,0.710647464112843
173_1-2,summer,51.4243748482642,1198.83006138058,-0.275683447234019
174_1-2,springMig,33.3722627737226,503.720695577501,0.859756207750597
174_1-2,summer,44.142523364486,791.304961608336,-0.453204922472912
177_1-2,springMig,51.8305084745763,443.182059264384,0.699463821711118
177_1-2,summer,54.1924473493101,610.369779478702,-0.482119460078498
1771_1-2,springMig,55.7849462365591,1022.38803179056,0.665233441862486
1771_1-2,summer,89.9347668955548,759.66192858292,-0.0354607899772811
1771_2-3,springMig,30.9157894736842,166.929003359462,0.62960150722475
1771_2-3,summer,85.5305381313965,2289.36870053595,-0.333142583281304
1772_2-3,springMig,13.6261585993821,80.0549438882224,0.58865684418929
1772_2-3,summer,76.800881953867,2276.49410169899,-0.327102424872303
1773_2-3,springMig,11.0159151193634,21.8774056097974,0.519161834749083
1773_2-3,summer,86.4171277997365,2477.41399227544,0.241480414698386
1775_1-2,springMig,5.57017543859649,13.8938879456706,0.484663197644802
1775_1-2,summer,119.683036627788,3766.94433559894,-0.196784281129788
1776_1-2,springMig,12.3747368421053,60.7993611003272,0.775930187329464
1776_1-2,summer,79.6410664544369,1228.62430013611,0.02379563848068
1777_1-2,springMig,5.23232323232323,15.0776003276003,0.679716853511325
1777_1-2,summer,39.862807295797,550.640687033471,0.307962540533553
1778_1-2,springMig,14.4887063655031,60.834748734589,0.431899612094765
1778_1-2,summer,96.9971110193974,1627.63706844638,-0.391337999520871
184_1-2,springMig,30.0430284505055,409.00826100507,0.627565319606771
184_1-2,summer,78.1339639914556,936.62887356769,-0.617338989660059
186_1-2,springMig,8.95702127659575,44.8798038096791,0.802257531875655
186_1-2,summer,65.5433999344907,1725.99492203397,-0.0236452851965755
187_1-2,springMig,7.42073170731707,27.7789540625468,0.454324248851985
187_1-2,summer,79.5052064631957,2340.67111844851,0.556989128366952
188_1-2,springMig,6.09471365638767,28.9866142089096,0.542704069231052
188_1-2,summer,48.603274559194,1048.36966356002,0.408466171167784
19_1-2,springMig,21.7058823529412,246.4670937682,0.699630772728549
19_1-2,summer,60.513698630137,1536.08601794993,0.200725922708055
190_1-2,springMig,14.9188712522046,17.4775054374583,0.655987836513465
190_1-2,summer,78.4979266017002,3832.07998533251,0.528796260841495
20_1-2,springMig,12.9588235294118,163.175809258615,0.153829363145423
20_1-2,summer,63.0861111111111,1304.54957522397,0.0207791433589587
21_1-2,springMig,112.489361702128,191.516188714154,0.71845084378604
21_1-2,summer,89,33.3333333333333,-1
210_1-2,springMig,4.86516853932584,18.958886618999,0.389087275042485
210_1-2,summer,64.8292565947242,3985.95163884248,-0.130468575043547
211_1-2,springMig,16.1666666666667,112.666666666667,-0.237624580563894
211_1-2,summer,90.1909722222222,4919.37911835749,0.39570494379355
212_1-2,springMig,21.9318181818182,83.134778012685,0.738034342275592
212_1-2,summer,75.6013071895425,1090.04394564843,-0.208092418353994
215_1-2,springMig,12.952380952381,57.3476190476191,0.604825851783485
215_1-2,summer,82.4229249011858,3245.30851998243,-0.6567466120102
217_1-2,springMig,12.6153846153846,61.9230769230769,0.917597765363129
217_1-2,summer,72.8892508143322,2916.24913244342,-0.180430076763934
218_1-2,springMig,10.1309523809524,56.4977188480183,-0.00947605383804713
